"interaction_id","conversation_id","lead_id","campaign_id","timestamp","channel","event_type","agent_id","variant_id","outcome","metadata_json"
"INT00000129","C0000015","L0000015","CMP0021","2025-08-28T23:51:12","Call","sms_sent","EN-013","VAR00071","unsubscribe","{""duration_sec"": 608, ""utm"": {""source"": ""Outbound"", ""campaign"": ""CMP0021""}}"
"INT00000130","C0000015","L0000015","CMP0021","2025-08-28T23:58:03","SMS","call_answered","EN-007","VAR00053","none","{""duration_sec"": 90, ""utm"": {""source"": ""Outbound"", ""campaign"": ""CMP0021""}}"
"INT00000131","C0000015","L0000015","CMP0021","2025-08-28T23:59:01","SMS","reply","EN-014","VAR00044","callback_requested","{""duration_sec"": 266, ""utm"": {""source"": ""Outbound"", ""campaign"": ""CMP0021""}}"
"INT00000132","C0000016","L0000016","CMP0018","2025-08-14T05:47:42","Ads","reply","EN-017","VAR00059","unsubscribe","{""duration_sec"": 773, ""utm"": {""source"": ""Referral"", ""campaign"": ""CMP0018""}}"
"INT00000133","C0000016","L0000016","CMP0018","2025-08-21T11:59:59","Web","email_click","EN-005","VAR00075","none","{""duration_sec"": 736, ""utm"": {""source"": ""Referral"", ""campaign"": ""CMP0018""}}"
"INT00000134","C0000016","L0000016","CMP0018","2025-08-23T22:27:09","Ads","email_sent","EN-003","VAR00011","positive","{""duration_sec"": 700, ""utm"": {""source"": ""Referral"", ""campaign"": ""CMP0018""}}"
"INT00000135","C0000016","L0000016","CMP0018","2025-08-28T02:59:35","Email","reply","EN-005","VAR00099","none","{""duration_sec"": 78, ""utm"": {""source"": ""Referral"", ""campaign"": ""CMP0018""}}"
"INT00000136","C0000016","L0000016","CMP0018","2025-08-28T15:56:25","Email","sms_reply","EN-004","VAR00061","none","{""duration_sec"": 652, ""utm"": {""source"": ""Referral"", ""campaign"": ""CMP0018""}}"
"INT00000137","C0000017","L0000017","CMP0015","2025-07-03T22:42:36","Ads","email_click","EN-014","VAR00084","unsubscribe","{""duration_sec"": 282, ""utm"": {""source"": ""Event"", ""campaign"": ""CMP0015""}}"
"INT00000138","C0000017","L0000017","CMP0015","2025-07-11T08:54:12","SMS","social_comment","EN-005","VAR00078","negative","{""duration_sec"": 285, ""utm"": {""source"": ""Event"", ""campaign"": ""CMP0015""}}"
"INT00000139","C0000017","L0000017","CMP0015","2025-07-14T11:34:53","Ads","call_made","EN-013","VAR00067","none","{""duration_sec"": 787, ""utm"": {""source"": ""Event"", ""campaign"": ""CMP0015""}}"
"INT00000140","C0000017","L0000017","CMP0015","2025-07-30T09:36:48","Email","social_comment","EN-020","VAR00072","unsubscribe","{""duration_sec"": 781, ""utm"": {""source"": ""Event"", ""campaign"": ""CMP0015""}}"
"INT00000141","C0000017","L0000017","CMP0015","2025-08-12T09:11:10","Ads","reply","EN-012","VAR00078","callback_requested","{""duration_sec"": 880, ""utm"": {""source"": ""Event"", ""campaign"": ""CMP0015""}}"
"INT00000142","C0000017","L0000017","CMP0015","2025-08-24T02:47:12","Ads","site_visit","EN-006","VAR00087","callback_requested","{""duration_sec"": 864, ""utm"": {""source"": ""Event"", ""campaign"": ""CMP0015""}}"
"INT00000143","C0000017","L0000017","CMP0015","2025-08-25T13:48:58","Ads","email_click","EN-003","VAR00012","unsubscribe","{""duration_sec"": 283, ""utm"": {""source"": ""Event"", ""campaign"": ""CMP0015""}}"
"INT00000144","C0000017","L0000017","CMP0015","2025-08-28T05:24:12","Call","email_click","EN-016","VAR00019","unsubscribe","{""duration_sec"": 855, ""utm"": {""source"": ""Event"", ""campaign"": ""CMP0015""}}"
"INT00000145","C0000018","L0000018","CMP0022","2025-08-26T17:44:07","SMS","email_sent","EN-010","VAR00070","callback_requested","{""duration_sec"": 821, ""utm"": {""source"": ""Website"", ""campaign"": ""CMP0022""}}"
"INT00000146","C0000018","L0000018","CMP0022","2025-08-27T08:04:53","Ads","sms_reply","EN-018","VAR00011","positive","{""duration_sec"": 20, ""utm"": {""source"": ""Website"", ""campaign"": ""CMP0022""}}"
"INT00000147","C0000018","L0000018","CMP0022","2025-08-28T12:50:43","SMS","call_made","EN-006","VAR00071","none","{""duration_sec"": 814, ""utm"": {""source"": ""Website"", ""campaign"": ""CMP0022""}}"
"INT00000148","C0000018","L0000018","CMP0022","2025-08-28T14:44:57","Ads","call_made","EN-008","VAR00024","none","{""duration_sec"": 896, ""utm"": {""source"": ""Website"", ""campaign"": ""CMP0022""}}"
"INT00000149","C0000019","L0000019","CMP0012","2025-08-08T09:33:39","Call","site_visit","EN-007","VAR00082","unsubscribe","{""duration_sec"": 802, ""utm"": {""source"": ""LinkedIn"", ""campaign"": ""CMP0012""}}"
"INT00000150","C0000019","L0000019","CMP0012","2025-08-16T03:58:44","Call","social_comment","EN-019","VAR00020","unsubscribe","{""duration_sec"": 857, ""utm"": {""source"": ""LinkedIn"", ""campaign"": ""CMP0012""}}"
"INT00000151","C0000019","L0000019","CMP0012","2025-08-17T22:46:46","Web","email_click","EN-020","VAR00012","negative","{""duration_sec"": 440, ""utm"": {""source"": ""LinkedIn"", ""campaign"": ""CMP0012""}}"
"INT00000152","C0000020","L0000020","CMP0006","2025-08-26T09:28:15","Web","site_visit","EN-020","VAR00086","callback_requested","{""duration_sec"": 561, ""utm"": {""source"": ""LinkedIn"", ""campaign"": ""CMP0006""}}"
"INT00000153","C0000020","L0000020","CMP0006","2025-08-28T04:47:32","Ads","email_sent","EN-004","VAR00044","positive","{""duration_sec"": 141, ""utm"": {""source"": ""LinkedIn"", ""campaign"": ""CMP0006""}}"
"INT00000154","C0000020","L0000020","CMP0006","2025-08-28T18:20:09","Ads","call_answered","EN-020","VAR00024","none","{""duration_sec"": 159, ""utm"": {""source"": ""LinkedIn"", ""campaign"": ""CMP0006""}}"
"INT00000155","C0000020","L0000020","CMP0006","2025-08-28T23:36:31","Ads","email_open","EN-009","VAR00081","positive","{""duration_sec"": 449, ""utm"": {""source"": ""LinkedIn"", ""campaign"": ""CMP0006""}}"
"INT00000156","C0000020","L0000020","CMP0006","2025-08-28T23:39:24","Email","site_visit","EN-018","VAR00108","callback_requested","{""duration_sec"": 464, ""utm"": {""source"": ""LinkedIn"", ""campaign"": ""CMP0006""}}"
"INT00000157","C0000020","L0000020","CMP0006","2025-08-28T23:57:22","Ads","call_answered","EN-005","VAR00103","callback_requested","{""duration_sec"": 461, ""utm"": {""source"": ""LinkedIn"", ""campaign"": ""CMP0006""}}"
"INT00000158","C0000020","L0000020","CMP0006","2025-08-28T23:58:11","Call","sms_reply","EN-006","VAR00027","unsubscribe","{""duration_sec"": 182, ""utm"": {""source"": ""LinkedIn"", ""campaign"": ""CMP0006""}}"
"INT00000159","C0000020","L0000020","CMP0006","2025-08-28T23:59:00","Email","email_open","EN-006","VAR00061","none","{""duration_sec"": 876, ""utm"": {""source"": ""LinkedIn"", ""campaign"": ""CMP0006""}}"
"INT00000160","C0000020","L0000020","CMP0006","2025-08-28T23:59:02","Email","reply","EN-010","VAR00096","negative","{""duration_sec"": 166, ""utm"": {""source"": ""LinkedIn"", ""campaign"": ""CMP0006""}}"
"INT00000161","C0000020","L0000020","CMP0006","2025-08-28T23:59:24","Email","email_open","EN-003","VAR00006","none","{""duration_sec"": 838, ""utm"": {""source"": ""LinkedIn"", ""campaign"": ""CMP0006""}}"
"INT00000162","C0000020","L0000020","CMP0006","2025-08-28T23:59:24","Ads","email_sent","EN-015","VAR00007","positive","{""duration_sec"": 827, ""utm"": {""source"": ""LinkedIn"", ""campaign"": ""CMP0006""}}"
"INT00000163","C0000020","L0000020","CMP0006","2025-08-29T00:00:00","Call","social_comment","EN-004","VAR00099","unsubscribe","{""duration_sec"": 495, ""utm"": {""source"": ""LinkedIn"", ""campaign"": ""CMP0006""}}"
"INT00000164","C0000020","L0000020","CMP0006","2025-08-29T00:00:00","Social","site_visit","EN-017","VAR00028","callback_requested","{""duration_sec"": 146, ""utm"": {""source"": ""LinkedIn"", ""campaign"": ""CMP0006""}}"
"INT00000165","C0000021","L0000021","CMP0019","2025-08-10T02:10:45","Web","site_visit","EN-016","VAR00038","positive","{""duration_sec"": 435, ""utm"": {""source"": ""LinkedIn"", ""campaign"": ""CMP0019""}}"
"INT00000166","C0000021","L0000021","CMP0019","2025-08-11T23:21:44","Social","email_click","EN-015","VAR00007","none","{""duration_sec"": 468, ""utm"": {""source"": ""LinkedIn"", ""campaign"": ""CMP0019""}}"
"INT00000167","C0000021","L0000021","CMP0019","2025-08-16T22:39:53","Web","email_open","EN-003","VAR00062","unsubscribe","{""duration_sec"": 336, ""utm"": {""source"": ""LinkedIn"", ""campaign"": ""CMP0019""}}"
"INT00000168","C0000021","L0000021","CMP0019","2025-08-25T12:02:41","SMS","call_answered","EN-017","VAR00028","positive","{""duration_sec"": 454, ""utm"": {""source"": ""LinkedIn"", ""campaign"": ""CMP0019""}}"
"INT00000169","C0000021","L0000021","CMP0019","2025-08-27T19:07:49","Ads","call_answered","EN-013","VAR00029","unsubscribe","{""duration_sec"": 723, ""utm"": {""source"": ""LinkedIn"", ""campaign"": ""CMP0019""}}"
"INT00000170","C0000021","L0000021","CMP0019","2025-08-28T11:40:39","Social","call_made","EN-007","VAR00100","unsubscribe","{""duration_sec"": 204, ""utm"": {""source"": ""LinkedIn"", ""campaign"": ""CMP0019""}}"
"INT00000171","C0000022","L0000022","CMP0009","2025-07-05T14:03:20","Social","call_answered","EN-001","VAR00009","negative","{""duration_sec"": 543, ""utm"": {""source"": ""Event"", ""campaign"": ""CMP0009""}}"
"INT00000172","C0000022","L0000022","CMP0009","2025-07-12T01:10:59","Web","sms_reply","EN-004","VAR00002","callback_requested","{""duration_sec"": 575, ""utm"": {""source"": ""Event"", ""campaign"": ""CMP0009""}}"
"INT00000173","C0000022","L0000022","CMP0009","2025-08-14T08:53:08","SMS","sms_reply","EN-017","VAR00049","callback_requested","{""duration_sec"": 120, ""utm"": {""source"": ""Event"", ""campaign"": ""CMP0009""}}"
"INT00000174","C0000022","L0000022","CMP0009","2025-08-22T08:55:57","Ads","sms_reply","EN-011","VAR00010","positive","{""duration_sec"": 771, ""utm"": {""source"": ""Event"", ""campaign"": ""CMP0009""}}"
"INT00000175","C0000022","L0000022","CMP0009","2025-08-25T06:01:39","Call","sms_reply","EN-006","VAR00008","callback_requested","{""duration_sec"": 476, ""utm"": {""source"": ""Event"", ""campaign"": ""CMP0009""}}"
"INT00000176","C0000022","L0000022","CMP0009","2025-08-27T15:44:48","SMS","call_made","EN-017","VAR00089","callback_requested","{""duration_sec"": 539, ""utm"": {""source"": ""Event"", ""campaign"": ""CMP0009""}}"
"INT00000177","C0000022","L0000022","CMP0009","2025-08-28T14:28:37","SMS","site_visit","EN-009","VAR00018","callback_requested","{""duration_sec"": 834, ""utm"": {""source"": ""Event"", ""campaign"": ""CMP0009""}}"
"INT00000178","C0000023","L0000023","CMP0027","2025-07-11T06:31:44","Ads","social_comment","EN-013","VAR00082","unsubscribe","{""duration_sec"": 135, ""utm"": {""source"": ""LinkedIn"", ""campaign"": ""CMP0027""}}"
"INT00000179","C0000023","L0000023","CMP0027","2025-07-30T09:50:46","Ads","sms_sent","EN-013","VAR00103","callback_requested","{""duration_sec"": 191, ""utm"": {""source"": ""LinkedIn"", ""campaign"": ""CMP0027""}}"
"INT00000180","C0000023","L0000023","CMP0027","2025-08-05T21:12:31","Web","call_answered","EN-013","VAR00011","unsubscribe","{""duration_sec"": 796, ""utm"": {""source"": ""LinkedIn"", ""campaign"": ""CMP0027""}}"
"INT00000181","C0000023","L0000023","CMP0027","2025-08-18T12:32:13","Email","call_answered","EN-016","VAR00004","negative","{""duration_sec"": 542, ""utm"": {""source"": ""LinkedIn"", ""campaign"": ""CMP0027""}}"
"INT00000182","C0000023","L0000023","CMP0027","2025-08-19T23:30:34","Web","email_sent","EN-007","VAR00039","none","{""duration_sec"": 813, ""utm"": {""source"": ""LinkedIn"", ""campaign"": ""CMP0027""}}"
"INT00000183","C0000023","L0000023","CMP0027","2025-08-22T09:30:26","Social","sms_sent","EN-014","VAR00054","callback_requested","{""duration_sec"": 321, ""utm"": {""source"": ""LinkedIn"", ""campaign"": ""CMP0027""}}"
"INT00000184","C0000023","L0000023","CMP0027","2025-08-24T23:12:05","Social","email_open","EN-017","VAR00082","none","{""duration_sec"": 561, ""utm"": {""source"": ""LinkedIn"", ""campaign"": ""CMP0027""}}"
"INT00000185","C0000023","L0000023","CMP0027","2025-08-26T22:22:00","Web","email_open","EN-003","VAR00095","positive","{""duration_sec"": 677, ""utm"": {""source"": ""LinkedIn"", ""campaign"": ""CMP0027""}}"
"INT00000186","C0000023","L0000023","CMP0027","2025-08-28T03:46:23","Social","sms_sent","EN-001","VAR00007","none","{""duration_sec"": 624, ""utm"": {""source"": ""LinkedIn"", ""campaign"": ""CMP0027""}}"
"INT00000187","C0000023","L0000023","CMP0027","2025-08-28T03:50:11","Web","site_visit","EN-018","VAR00049","unsubscribe","{""duration_sec"": 820, ""utm"": {""source"": ""LinkedIn"", ""campaign"": ""CMP0027""}}"
"INT00000188","C0000024","L0000024","CMP0021","2025-08-03T22:06:56","Web","email_click","EN-020","VAR00077","none","{""duration_sec"": 382, ""utm"": {""source"": ""Website"", ""campaign"": ""CMP0021""}}"
"INT00000189","C0000024","L0000024","CMP0021","2025-08-25T19:52:48","Call","social_comment","EN-001","VAR00013","none","{""duration_sec"": 899, ""utm"": {""source"": ""Website"", ""campaign"": ""CMP0021""}}"
"INT00000190","C0000024","L0000024","CMP0021","2025-08-25T20:05:36","Ads","reply","EN-002","VAR00034","positive","{""duration_sec"": 544, ""utm"": {""source"": ""Website"", ""campaign"": ""CMP0021""}}"
"INT00000191","C0000024","L0000024","CMP0021","2025-08-27T09:39:53","SMS","call_answered","EN-016","VAR00105","callback_requested","{""duration_sec"": 860, ""utm"": {""source"": ""Website"", ""campaign"": ""CMP0021""}}"
"INT00000192","C0000024","L0000024","CMP0021","2025-08-27T23:29:31","SMS","site_visit","EN-013","VAR00038","none","{""duration_sec"": 501, ""utm"": {""source"": ""Website"", ""campaign"": ""CMP0021""}}"
"INT00000193","C0000024","L0000024","CMP0021","2025-08-28T22:04:48","Email","site_visit","EN-016","VAR00037","callback_requested","{""duration_sec"": 150, ""utm"": {""source"": ""Website"", ""campaign"": ""CMP0021""}}"
"INT00000194","C0000024","L0000024","CMP0021","2025-08-28T23:40:47","Social","email_click","EN-002","VAR00022","negative","{""duration_sec"": 587, ""utm"": {""source"": ""Website"", ""campaign"": ""CMP0021""}}"
"INT00000195","C0000025","L0000025","CMP0018","2025-06-20T19:45:11","Social","site_visit","EN-006","VAR00103","none","{""duration_sec"": 796, ""utm"": {""source"": ""Partner"", ""campaign"": ""CMP0018""}}"
"INT00000196","C0000025","L0000025","CMP0018","2025-07-11T21:37:44","Social","site_visit","EN-003","VAR00039","callback_requested","{""duration_sec"": 586, ""utm"": {""source"": ""Partner"", ""campaign"": ""CMP0018""}}"
"INT00000197","C0000025","L0000025","CMP0018","2025-08-01T16:49:33","Social","call_answered","EN-003","VAR00006","positive","{""duration_sec"": 417, ""utm"": {""source"": ""Partner"", ""campaign"": ""CMP0018""}}"
"INT00000198","C0000025","L0000025","CMP0018","2025-08-02T18:54:24","Web","email_sent","EN-005","VAR00012","unsubscribe","{""duration_sec"": 375, ""utm"": {""source"": ""Partner"", ""campaign"": ""CMP0018""}}"
"INT00000199","C0000025","L0000025","CMP0018","2025-08-15T23:01:14","Email","social_comment","EN-017","VAR00056","negative","{""duration_sec"": 816, ""utm"": {""source"": ""Partner"", ""campaign"": ""CMP0018""}}"
"INT00000200","C0000025","L0000025","CMP0018","2025-08-18T12:50:12","Ads","site_visit","EN-008","VAR00074","unsubscribe","{""duration_sec"": 785, ""utm"": {""source"": ""Partner"", ""campaign"": ""CMP0018""}}"
"INT00000201","C0000025","L0000025","CMP0018","2025-08-28T05:41:21","Call","reply","EN-014","VAR00044","callback_requested","{""duration_sec"": 114, ""utm"": {""source"": ""Partner"", ""campaign"": ""CMP0018""}}"
"INT00000202","C0000025","L0000025","CMP0018","2025-08-28T19:55:02","Ads","email_sent","EN-013","VAR00074","callback_requested","{""duration_sec"": 777, ""utm"": {""source"": ""Partner"", ""campaign"": ""CMP0018""}}"
"INT00000203","C0000026","L0000026","CMP0018","2025-06-11T13:44:12","Email","site_visit","EN-011","VAR00090","unsubscribe","{""duration_sec"": 556, ""utm"": {""source"": ""Website"", ""campaign"": ""CMP0018""}}"
"INT00000204","C0000026","L0000026","CMP0018","2025-06-28T21:25:58","Social","social_comment","EN-004","VAR00029","none","{""duration_sec"": 366, ""utm"": {""source"": ""Website"", ""campaign"": ""CMP0018""}}"
"INT00000205","C0000026","L0000026","CMP0018","2025-08-28T09:51:15","Call","email_open","EN-004","VAR00025","unsubscribe","{""duration_sec"": 419, ""utm"": {""source"": ""Website"", ""campaign"": ""CMP0018""}}"
"INT00000206","C0000026","L0000026","CMP0018","2025-08-28T23:51:48","SMS","sms_reply","EN-011","VAR00098","none","{""duration_sec"": 602, ""utm"": {""source"": ""Website"", ""campaign"": ""CMP0018""}}"
"INT00000207","C0000026","L0000026","CMP0018","2025-08-28T23:59:28","Call","sms_sent","EN-006","VAR00089","callback_requested","{""duration_sec"": 805, ""utm"": {""source"": ""Website"", ""campaign"": ""CMP0018""}}"
"INT00000208","C0000026","L0000026","CMP0018","2025-08-28T23:59:38","Web","site_visit","EN-015","VAR00071","negative","{""duration_sec"": 203, ""utm"": {""source"": ""Website"", ""campaign"": ""CMP0018""}}"
"INT00000209","C0000026","L0000026","CMP0018","2025-08-28T23:59:48","Email","email_sent","EN-019","VAR00029","unsubscribe","{""duration_sec"": 622, ""utm"": {""source"": ""Website"", ""campaign"": ""CMP0018""}}"
"INT00000210","C0000026","L0000026","CMP0018","2025-08-28T23:59:58","Social","reply","EN-004","VAR00042","unsubscribe","{""duration_sec"": 583, ""utm"": {""source"": ""Website"", ""campaign"": ""CMP0018""}}"
"INT00000211","C0000027","L0000027","CMP0018","2025-08-08T15:28:22","SMS","email_click","EN-016","VAR00009","unsubscribe","{""duration_sec"": 426, ""utm"": {""source"": ""Partner"", ""campaign"": ""CMP0018""}}"
"INT00000212","C0000027","L0000027","CMP0018","2025-08-11T23:01:04","SMS","sms_reply","EN-013","VAR00056","positive","{""duration_sec"": 770, ""utm"": {""source"": ""Partner"", ""campaign"": ""CMP0018""}}"
"INT00000213","C0000027","L0000027","CMP0018","2025-08-20T14:36:27","Web","call_answered","EN-013","VAR00048","none","{""duration_sec"": 476, ""utm"": {""source"": ""Partner"", ""campaign"": ""CMP0018""}}"
"INT00000214","C0000027","L0000027","CMP0018","2025-08-24T00:40:15","Web","sms_reply","EN-005","VAR00065","none","{""duration_sec"": 661, ""utm"": {""source"": ""Partner"", ""campaign"": ""CMP0018""}}"
